"Azucar" "means" "std"
"Glucosa" 128.260479341137 18.2930428321852
"Galactosa" 143.395066245537 13.0827883386314
"Glucosa" 95.928586133847 6.92250787161619
"Galactosa" 145.297375035691 39.7859167282128
"Glucosa" 107.53790942095 8.26286775460365
"Galactosa" 131.945382792573 NA
"Glucosa" 126.921607963024 5.64884986716838
"Galactosa" 163.452499109969 11.6383266052253
