1.000	0.152	1.238	1.079	0.868
2.000	0.152	1.252	1.081	0.868
3.000	0.153	1.247	1.082	0.859
4.000	0.153	1.247	1.082	0.869
5.000	0.153	1.247	1.082	0.861
6.000	0.152	1.248	1.082	0.857
7.000	0.165	1.247	1.082	0.838
8.000	0.163	1.245	1.082	0.847
9.000	0.166	1.249	1.082	0.839
10.000	0.166	1.246	1.082	0.838
11.000	0.162	1.251	1.085	0.845
12.000	0.164	1.251	1.082	0.869
13.000	0.169	1.268	1.085	0.870
14.000	0.166	1.247	1.082	0.869
15.000	0.164	1.247	1.082	0.871
16.000	0.167	1.247	1.082	0.873
17.000	0.169	1.243	1.082	0.869
18.000	0.164	1.226	1.082	0.870
19.000	0.163	1.245	1.081	0.872
20.000	0.166	1.246	1.082	0.873
21.000	0.164	1.247	1.082	0.873
22.000	0.165	1.247	1.082	0.873
23.000	0.166	1.245	1.082	0.873
24.000	0.162	1.244	1.082	0.870
25.000	0.171	1.242	1.082	0.871
26.000	0.165	1.230	1.082	0.870
27.000	0.165	1.237	1.082	0.869
28.000	0.166	1.237	1.082	0.871
29.000	0.168	1.232	1.082	0.870
30.000	0.165	1.230	1.082	0.871
31.000	0.166	1.227	1.082	0.870
32.000	0.165	1.227	1.082	0.869
33.000	0.167	1.224	1.082	0.870
34.000	0.165	1.220	1.082	0.870
35.000	0.165	1.216	1.082	0.869
36.000	0.167	1.216	1.082	0.870
37.000	0.165	1.217	1.081	0.869
38.000	0.165	1.216	1.082	0.869
39.000	0.165	1.215	1.082	0.869
40.000	0.165	1.216	1.081	0.869
41.000	0.165	1.213	1.082	0.869
42.000	0.166	1.215	1.082	0.870
43.000	0.163	1.200	1.079	0.868
44.000	0.162	1.198	1.079	0.868
45.000	0.163	1.199	1.079	0.867
46.000	0.164	1.198	1.079	0.868
47.000	0.163	1.198	1.078	0.869
48.000	0.163	1.198	1.077	0.869
49.000	0.165	1.198	1.079	0.869
50.000	0.165	1.196	1.077	0.868
51.000	0.165	1.198	1.078	0.869
52.000	0.163	1.197	1.077	0.869
53.000	0.164	1.196	1.078	0.869
54.000	0.167	1.207	1.082	0.869
55.000	0.165	1.207	1.081	0.870
56.000	0.167	1.206	1.081	0.870
57.000	0.165	1.206	1.081	0.869
58.000	0.165	1.207	1.081	0.870
59.000	0.165	1.206	1.081	0.869
60.000	0.166	1.207	1.081	0.871
61.000	0.167	1.208	1.081	0.869
62.000	0.165	1.207	1.082	0.869
63.000	0.166	1.206	1.080	0.869
64.000	0.163	1.206	1.077	0.869
65.000	0.166	1.207	1.081	0.872
66.000	0.168	1.206	1.079	0.872
67.000	0.168	1.206	1.079	0.869
68.000	0.167	1.206	1.077	0.870
69.000	0.166	1.206	1.079	0.871
70.000	0.166	1.206	1.078	0.870
71.000	0.168	1.206	1.080	0.870
72.000	0.165	1.205	1.080	0.871
73.000	0.168	1.206	1.080	0.871
74.000	0.168	1.206	1.080	0.869
75.000	0.168	1.204	1.075	0.869
76.000	0.166	1.205	1.079	0.870
77.000	0.167	1.205	1.075	0.870
78.000	0.168	1.206	1.077	0.871
79.000	0.168	1.206	1.076	0.870
80.000	0.170	1.206	1.081	0.871
81.000	0.169	1.203	1.076	0.869
82.000	0.164	1.205	1.076	0.870
83.000	0.165	1.207	1.077	0.872
84.000	0.166	1.205	1.080	0.871
85.000	0.171	1.204	1.078	0.870
86.000	0.170	1.206	1.081	0.872
87.000	0.165	1.203	1.076	0.869
88.000	0.172	1.204	1.080	0.870
89.000	0.167	1.205	1.078	0.870
90.000	0.166	1.206	1.076	0.872
91.000	0.166	1.205	1.081	0.872
92.000	0.168	1.201	1.076	0.869
93.000	0.171	1.204	1.077	0.871
94.000	0.167	1.204	1.076	0.869
95.000	0.169	1.205	1.077	0.870
96.000	0.170	1.204	1.078	0.870
97.000	0.170	1.202	1.078	0.870
98.000	0.169	1.205	1.079	0.869
99.000	0.169	1.202	1.078	0.870
100.000	0.171	1.204	1.079	0.871
101.000	0.171	1.203	1.079	0.870
102.000	0.171	1.203	1.076	0.869
103.000	0.170	1.202	1.080	0.871
104.000	0.170	1.203	1.076	0.869
105.000	0.172	1.200	1.075	0.870
106.000	0.170	1.202	1.075	0.869
107.000	0.173	1.199	1.077	0.870
108.000	0.171	1.201	1.077	0.869
109.000	0.172	1.199	1.078	0.869
110.000	0.171	1.204	1.080	0.869
111.000	0.174	1.201	1.075	0.870
112.000	0.171	1.203	1.078	0.870
113.000	0.174	1.202	1.078	0.873
114.000	0.171	1.198	1.075	0.869
115.000	0.173	1.199	1.073	0.869
116.000	0.171	1.197	1.074	0.869
117.000	0.173	1.201	1.075	0.869
118.000	0.171	1.198	1.075	0.869
119.000	0.175	1.199	1.077	0.869
120.000	0.171	1.196	1.074	0.869
121.000	0.174	1.197	1.075	0.869
122.000	0.172	1.199	1.075	0.869
123.000	0.173	1.198	1.076	0.870
124.000	0.176	1.198	1.077	0.870
125.000	0.172	1.196	1.074	0.869
126.000	0.175	1.202	1.076	0.869
127.000	0.174	1.196	1.076	0.870
128.000	0.175	1.198	1.078	0.869
129.000	0.174	1.196	1.074	0.869
130.000	0.177	1.196	1.074	0.869
131.000	0.177	1.197	1.074	0.868
132.000	0.174	1.197	1.073	0.870
