1.000	0.159	1.198	1.042	0.869
2.000	0.163	1.197	1.041	0.870
3.000	0.166	1.201	1.042	0.869
4.000	0.165	1.199	1.039	0.869
5.000	0.164	1.201	1.041	0.868
6.000	0.159	1.202	1.042	0.869
7.000	0.165	1.193	1.041	0.865
8.000	0.167	1.195	1.042	0.868
9.000	0.162	1.194	1.042	0.866
10.000	0.166	1.196	1.042	0.867
11.000	0.161	1.196	1.042	0.868
12.000	0.163	1.196	1.042	0.869
13.000	0.166	1.195	1.040	0.866
14.000	0.166	1.196	1.041	0.868
15.000	0.166	1.196	1.041	0.868
16.000	0.165	1.196	1.042	0.867
17.000	0.167	1.196	1.042	0.868
18.000	0.166	1.194	1.041	0.869
19.000	0.168	1.196	1.041	0.869
20.000	0.168	1.196	1.042	0.869
21.000	0.168	1.196	1.043	0.869
22.000	0.168	1.196	1.041	0.868
23.000	0.171	1.195	1.042	0.868
24.000	0.172	1.203	1.042	0.869
25.000	0.170	1.205	1.043	0.870
26.000	0.170	1.201	1.043	0.869
27.000	0.173	1.205	1.043	0.870
28.000	0.172	1.206	1.043	0.869
29.000	0.170	1.199	1.042	0.870
30.000	0.172	1.205	1.041	0.869
31.000	0.175	1.202	1.042	0.870
32.000	0.174	1.206	1.043	0.871
33.000	0.168	1.205	1.042	0.869
34.000	0.175	1.203	1.042	0.869
35.000	0.170	1.203	1.042	0.869
36.000	0.178	1.203	1.042	0.869
37.000	0.177	1.205	1.042	0.869
38.000	0.178	1.206	1.043	0.870
39.000	0.175	1.206	1.042	0.869
40.000	0.173	1.206	1.043	0.871
41.000	0.173	1.206	1.043	0.870
42.000	0.174	1.205	1.043	0.869
43.000	0.174	1.206	1.042	0.869
44.000	0.176	1.206	1.042	0.870
45.000	0.177	1.206	1.043	0.869
46.000	0.173	1.202	1.042	0.870
47.000	0.179	1.204	1.042	0.869
48.000	0.179	1.205	1.042	0.870
49.000	0.175	1.205	1.043	0.869
50.000	0.178	1.206	1.042	0.870
51.000	0.175	1.204	1.042	0.870
52.000	0.175	1.205	1.042	0.869
53.000	0.177	1.196	1.041	0.867
54.000	0.174	1.196	1.042	0.869
55.000	0.175	1.196	1.041	0.869
56.000	0.177	1.197	1.042	0.869
57.000	0.177	1.196	1.043	0.867
58.000	0.175	1.197	1.042	0.867
59.000	0.175	1.196	1.041	0.868
60.000	0.175	1.196	1.042	0.868
61.000	0.176	1.196	1.042	0.867
62.000	0.176	1.197	1.043	0.868
63.000	0.177	1.196	1.042	0.869
64.000	0.179	1.196	1.042	0.869
65.000	0.174	1.196	1.042	0.868
66.000	0.178	1.196	1.042	0.868
67.000	0.176	1.196	1.042	0.869
68.000	0.176	1.205	1.042	0.869
69.000	0.177	1.205	1.043	0.870
70.000	0.180	1.205	1.044	0.870
71.000	0.179	1.204	1.043	0.870
72.000	0.180	1.207	1.042	0.871
73.000	0.181	1.204	1.042	0.870
74.000	0.180	1.207	1.043	0.870
75.000	0.184	1.205	1.042	0.870
76.000	0.184	1.206	1.042	0.869
77.000	0.182	1.197	1.042	0.869
78.000	0.185	1.206	1.042	0.869
