1.000	0.127	0.587	0.309	0.356
2.000	0.131	0.603	0.312	0.364
3.000	0.132	0.623	0.314	0.372
4.000	0.132	0.623	0.317	0.378
5.000	0.133	0.629	0.319	0.381
6.000	0.132	0.636	0.313	0.381
7.000	0.135	0.649	0.318	0.389
8.000	0.129	0.647	0.318	0.388
9.000	0.132	0.656	0.319	0.392
10.000	0.131	0.663	0.322	0.392
11.000	0.133	0.665	0.325	0.398
12.000	0.131	0.673	0.326	0.402
13.000	0.133	0.676	0.327	0.407
14.000	0.134	0.676	0.327	0.407
15.000	0.132	0.677	0.325	0.406
16.000	0.133	0.677	0.326	0.410
17.000	0.132	0.683	0.327	0.411
18.000	0.133	0.686	0.329	0.413
19.000	0.131	0.689	0.329	0.415
20.000	0.133	0.688	0.326	0.413
21.000	0.131	0.692	0.329	0.418
22.000	0.133	0.687	0.329	0.418
23.000	0.132	0.688	0.327	0.416
24.000	0.132	0.689	0.328	0.421
25.000	0.132	0.688	0.329	0.420
26.000	0.132	0.687	0.328	0.418
27.000	0.129	0.688	0.328	0.421
28.000	0.129	0.689	0.328	0.420
29.000	0.133	0.690	0.328	0.422
30.000	0.133	0.695	0.329	0.422
31.000	0.128	0.692	0.330	0.424
32.000	0.133	0.695	0.328	0.425
33.000	0.132	0.700	0.332	0.426
34.000	0.131	0.703	0.330	0.427
35.000	0.132	0.698	0.332	0.427
36.000	0.133	0.702	0.331	0.428
37.000	0.133	0.697	0.329	0.427
38.000	0.134	0.703	0.330	0.428
39.000	0.135	0.708	0.330	0.427
40.000	0.132	0.707	0.332	0.429
41.000	0.135	0.707	0.331	0.428
42.000	0.135	0.707	0.333	0.430
43.000	0.131	0.707	0.330	0.427
44.000	0.132	0.707	0.331	0.428
45.000	0.131	0.707	0.333	0.430
46.000	0.132	0.707	0.330	0.426
47.000	0.131	0.708	0.329	0.429
48.000	0.134	0.708	0.331	0.430
49.000	0.131	0.708	0.336	0.429
50.000	0.131	0.709	0.332	0.429
51.000	0.132	0.708	0.332	0.430
52.000	0.133	0.708	0.333	0.429
53.000	0.133	0.709	0.332	0.430
54.000	0.134	0.708	0.329	0.428
55.000	0.138	0.711	0.333	0.430
56.000	0.134	0.711	0.331	0.430
57.000	0.136	0.713	0.332	0.430
58.000	0.137	0.709	0.330	0.427
59.000	0.134	0.708	0.329	0.429
60.000	0.137	0.710	0.333	0.428
61.000	0.133	0.709	0.331	0.428
62.000	0.131	0.711	0.333	0.431
63.000	0.136	0.707	0.330	0.429
64.000	0.137	0.709	0.337	0.429
65.000	0.133	0.707	0.330	0.427
66.000	0.134	0.713	0.335	0.430
67.000	0.132	0.709	0.331	0.428
68.000	0.133	0.709	0.331	0.430
69.000	0.132	0.713	0.335	0.431
70.000	0.138	0.713	0.335	0.429
71.000	0.134	0.710	0.333	0.429
72.000	0.134	0.715	0.339	0.430
73.000	0.135	0.710	0.332	0.429
74.000	0.135	0.713	0.333	0.428
75.000	0.136	0.711	0.330	0.428
76.000	0.137	0.714	0.335	0.430
77.000	0.136	0.713	0.331	0.428
78.000	0.137	0.717	0.338	0.431
79.000	0.137	0.716	0.337	0.430
80.000	0.136	0.715	0.333	0.427
81.000	0.133	0.715	0.335	0.429
82.000	0.139	0.717	0.338	0.431
83.000	0.136	0.718	0.337	0.429
84.000	0.135	0.719	0.338	0.430
85.000	0.138	0.717	0.336	0.430
86.000	0.136	0.719	0.336	0.429
87.000	0.134	0.719	0.335	0.429
88.000	0.137	0.718	0.335	0.428
89.000	0.135	0.718	0.336	0.429
90.000	0.134	0.718	0.333	0.427
91.000	0.133	0.724	0.338	0.430
92.000	0.136	0.717	0.331	0.427
93.000	0.138	0.720	0.337	0.428
94.000	0.137	0.719	0.335	0.428
95.000	0.138	0.722	0.338	0.429
96.000	0.137	0.713	0.336	0.429
97.000	0.138	0.709	0.338	0.428
98.000	0.139	0.726	0.339	0.428
99.000	0.139	0.727	0.337	0.427
100.000	0.140	0.723	0.336	0.424
101.000	0.139	0.729	0.338	0.429
102.000	0.140	0.728	0.339	0.427
103.000	0.135	0.726	0.335	0.425
104.000	0.133	0.727	0.337	0.425
105.000	0.137	0.731	0.339	0.425
106.000	0.138	0.732	0.337	0.428
107.000	0.136	0.734	0.339	0.429
108.000	0.139	0.734	0.338	0.426
109.000	0.136	0.730	0.336	0.422
110.000	0.138	0.731	0.335	0.424
111.000	0.138	0.729	0.336	0.422
112.000	0.139	0.732	0.338	0.425
113.000	0.139	0.726	0.336	0.424
114.000	0.138	0.727	0.338	0.424
115.000	0.139	0.727	0.339	0.422
116.000	0.136	0.723	0.339	0.421
117.000	0.135	0.712	0.336	0.420
118.000	0.137	0.705	0.338	0.420
119.000	0.135	0.697	0.337	0.420
120.000	0.133	0.697	0.336	0.420
121.000	0.132	0.692	0.335	0.416
122.000	0.134	0.692	0.336	0.419
123.000	0.136	0.693	0.336	0.418
124.000	0.134	0.693	0.337	0.419
125.000	0.136	0.692	0.337	0.419
126.000	0.135	0.690	0.336	0.415
127.000	0.134	0.689	0.339	0.415
128.000	0.133	0.691	0.338	0.415
129.000	0.136	0.692	0.338	0.416
130.000	0.137	0.693	0.337	0.417
131.000	0.135	0.689	0.337	0.415
132.000	0.132	0.688	0.335	0.413
133.000	0.135	0.705	0.338	0.415
134.000	0.139	0.705	0.338	0.416
135.000	0.138	0.701	0.336	0.414
136.000	0.136	0.697	0.338	0.413
137.000	0.136	0.699	0.339	0.415
138.000	0.133	0.691	0.337	0.411
139.000	0.138	0.690	0.337	0.412
140.000	0.138	0.692	0.337	0.411
141.000	0.135	0.691	0.338	0.412
142.000	0.136	0.689	0.337	0.411
143.000	0.136	0.688	0.338	0.410
144.000	0.137	0.683	0.335	0.408
145.000	0.136	0.688	0.339	0.411
146.000	0.137	0.686	0.335	0.408
147.000	0.139	0.697	0.340	0.413
148.000	0.138	0.692	0.337	0.411
149.000	0.138	0.694	0.339	0.410
150.000	0.136	0.692	0.338	0.410
151.000	0.138	0.693	0.338	0.410
152.000	0.136	0.690	0.338	0.408
153.000	0.138	0.692	0.338	0.408
154.000	0.139	0.689	0.337	0.407
155.000	0.138	0.690	0.338	0.407
156.000	0.136	0.692	0.339	0.408
157.000	0.133	0.693	0.339	0.407
158.000	0.137	0.692	0.340	0.407
159.000	0.138	0.690	0.339	0.406
160.000	0.137	0.686	0.337	0.405
161.000	0.141	0.687	0.339	0.406
162.000	0.141	0.688	0.338	0.404
163.000	0.144	0.686	0.339	0.402
164.000	0.137	0.683	0.336	0.401
165.000	0.137	0.686	0.336	0.399
166.000	0.140	0.688	0.339	0.403
