1.000	0.165	1.176	1.011	0.870
2.000	0.165	1.176	1.011	0.869
3.000	0.165	1.176	1.013	0.874
4.000	0.165	1.181	1.012	0.872
5.000	0.165	1.182	1.014	0.874
6.000	0.166	1.165	1.011	0.876
7.000	0.168	1.155	1.008	0.875
8.000	0.166	1.165	1.011	0.874
9.000	0.166	1.168	1.011	0.875
10.000	0.169	1.169	1.011	0.874
11.000	0.166	1.171	1.011	0.876
12.000	0.166	1.171	1.011	0.873
13.000	0.159	1.234	1.051	0.908
14.000	0.163	1.234	1.052	0.904
15.000	0.171	1.247	1.055	0.883
16.000	0.167	1.247	1.062	0.870
17.000	0.165	1.245	1.063	0.869
18.000	0.160	1.242	1.064	0.870
19.000	0.157	1.247	1.067	0.870
20.000	0.161	1.247	1.067	0.857
21.000	0.162	1.248	1.068	0.877
22.000	0.164	1.247	1.069	0.869
23.000	0.161	1.245	1.067	0.868
24.000	0.160	1.247	1.070	0.862
25.000	0.163	1.246	1.071	0.869
26.000	0.167	1.247	1.068	0.868
27.000	0.161	1.242	1.069	0.869
28.000	0.162	1.247	1.067	0.865
29.000	0.158	1.247	1.068	0.869
30.000	0.160	1.247	1.071	0.869
31.000	0.156	1.247	1.069	0.864
32.000	0.154	1.240	1.068	0.868
33.000	0.159	1.242	1.082	0.866
34.000	0.154	1.242	1.082	0.867
35.000	0.153	1.243	1.082	0.854
36.000	0.159	1.247	1.082	0.868
37.000	0.160	1.247	1.082	0.865
38.000	0.160	1.247	1.082	0.862
39.000	0.160	1.247	1.082	0.869
40.000	0.159	1.247	1.082	0.857
41.000	0.156	1.247	1.082	0.869
42.000	0.155	1.247	1.082	0.869
43.000	0.155	1.247	1.082	0.845
44.000	0.154	1.247	1.082	0.862
45.000	0.156	1.245	1.082	0.857
46.000	0.153	1.247	1.082	0.869
47.000	0.154	1.245	1.082	0.869
48.000	0.159	1.246	1.082	0.857
49.000	0.156	1.247	1.082	0.858
50.000	0.155	1.245	1.082	0.858
51.000	0.155	1.247	1.082	0.858
52.000	0.156	1.246	1.082	0.855
53.000	0.156	1.246	1.082	0.850
54.000	0.155	1.246	1.082	0.855
55.000	0.155	1.245	1.082	0.850
56.000	0.153	1.244	1.082	0.854
57.000	0.154	1.245	1.082	0.869
58.000	0.155	1.244	1.082	0.845
59.000	0.153	1.246	1.082	0.848
60.000	0.135	1.247	1.074	0.855
61.000	0.134	1.248	1.076	0.854
62.000	0.135	1.247	1.077	0.849
63.000	0.134	1.247	1.080	0.852
64.000	0.135	1.249	1.081	0.849
65.000	0.135	1.247	1.080	0.849
66.000	0.135	1.250	1.080	0.853
67.000	0.135	1.248	1.081	0.847
68.000	0.135	1.248	1.081	0.844
69.000	0.133	1.247	1.078	0.850
70.000	0.135	1.248	1.081	0.838
71.000	0.135	1.247	1.080	0.847
72.000	0.135	1.248	1.082	0.848
73.000	0.136	1.247	1.081	0.845
74.000	0.136	1.247	1.082	0.845
75.000	0.134	1.247	1.080	0.850
76.000	0.135	1.247	1.079	0.852
77.000	0.134	1.247	1.079	0.852
78.000	0.135	1.247	1.081	0.841
79.000	0.134	1.247	1.080	0.855
80.000	0.135	1.247	1.082	0.868
81.000	0.134	1.248	1.082	0.857
82.000	0.134	1.247	1.080	0.853
83.000	0.132	1.247	1.080	0.854
84.000	0.135	1.247	1.080	0.848
85.000	0.135	1.248	1.082	0.848
86.000	0.134	1.247	1.081	0.844
87.000	0.137	1.247	1.078	0.839
88.000	0.134	1.247	1.081	0.852
89.000	0.135	1.247	1.080	0.849
90.000	0.133	1.247	1.080	0.848
91.000	0.133	1.249	1.081	0.855
92.000	0.133	1.247	1.080	0.852
93.000	0.132	1.247	1.080	0.855
94.000	0.134	1.248	1.080	0.850
95.000	0.133	1.248	1.080	0.844
96.000	0.135	1.247	1.082	0.849
97.000	0.134	1.248	1.082	0.852
98.000	0.135	1.249	1.082	0.849
99.000	0.135	1.248	1.081	0.845
100.000	0.134	1.247	1.082	0.852
101.000	0.132	1.247	1.082	0.849
102.000	0.135	1.247	1.082	0.849
103.000	0.133	1.244	1.082	0.847
104.000	0.134	1.247	1.081	0.852
105.000	0.133	1.250	1.082	0.853
106.000	0.132	1.247	1.082	0.850
107.000	0.136	1.248	1.082	0.853
108.000	0.135	1.248	1.081	0.854
109.000	0.134	1.249	1.080	0.855
110.000	0.135	1.248	1.082	0.858
111.000	0.133	1.247	1.080	0.856
112.000	0.135	1.248	1.082	0.857
113.000	0.132	1.247	1.080	0.853
114.000	0.134	1.247	1.081	0.854
115.000	0.132	1.247	1.081	0.856
116.000	0.132	1.247	1.081	0.854
117.000	0.132	1.248	1.081	0.855
118.000	0.132	1.247	1.082	0.856
119.000	0.134	1.247	1.080	0.854
120.000	0.126	1.247	1.082	0.856
