1.000	0.339	1.165	1.032	0.865
2.000	0.342	1.175	1.033	0.869
3.000	0.344	1.173	1.032	0.865
4.000	0.340	1.168	1.034	0.864
5.000	0.349	1.165	1.033	0.865
6.000	0.346	1.171	1.032	0.868
7.000	0.348	1.166	1.030	0.865
8.000	0.348	1.166	1.031	0.867
9.000	0.350	1.168	1.028	0.867
10.000	0.346	1.174	1.025	0.868
11.000	0.348	1.170	1.022	0.865
12.000	0.354	1.169	1.027	0.867
13.000	0.361	1.166	1.031	0.868
14.000	0.357	1.165	1.028	0.863
15.000	0.354	1.165	1.026	0.864
16.000	0.352	1.164	1.026	0.862
17.000	0.354	1.165	1.023	0.862
18.000	0.355	1.165	1.026	0.863
19.000	0.355	1.163	1.027	0.864
20.000	0.353	1.164	1.026	0.860
21.000	0.356	1.165	1.024	0.859
22.000	0.357	1.165	1.023	0.859
23.000	0.360	1.163	1.024	0.860
24.000	0.359	1.165	1.024	0.862
25.000	0.359	1.165	1.024	0.861
26.000	0.366	1.164	1.025	0.861
27.000	0.359	1.162	1.024	0.858
28.000	0.364	1.163	1.022	0.861
29.000	0.359	1.164	1.024	0.860
30.000	0.370	1.162	1.023	0.859
31.000	0.369	1.163	1.026	0.859
32.000	0.368	1.160	1.021	0.857
33.000	0.368	1.159	1.022	0.855
34.000	0.373	1.161	1.028	0.858
35.000	0.376	1.159	1.020	0.856
36.000	0.375	1.161	1.024	0.859
37.000	0.371	1.162	1.024	0.858
38.000	0.374	1.162	1.024	0.860
39.000	0.375	1.157	1.022	0.857
40.000	0.373	1.160	1.021	0.858
41.000	0.377	1.160	1.023	0.857
42.000	0.380	1.154	1.021	0.855
43.000	0.376	1.160	1.009	0.854
44.000	0.379	1.159	1.011	0.853
45.000	0.381	1.156	1.009	0.852
46.000	0.383	1.159	1.011	0.854
47.000	0.385	1.160	1.012	0.855
48.000	0.382	1.148	1.009	0.852
49.000	0.380	1.145	1.005	0.848
50.000	0.383	1.154	1.009	0.850
51.000	0.387	1.157	1.010	0.855
52.000	0.388	1.157	1.011	0.853
53.000	0.385	1.156	1.010	0.849
54.000	0.264	1.155	1.002	0.853
55.000	0.268	1.160	1.005	0.855
56.000	0.270	1.166	1.006	0.862
57.000	0.268	1.154	1.002	0.853
58.000	0.264	1.159	1.004	0.858
59.000	0.262	1.153	1.001	0.853
60.000	0.258	1.159	1.002	0.858
61.000	0.263	1.156	1.002	0.855
62.000	0.264	1.155	1.002	0.855
63.000	0.265	1.156	1.002	0.854
64.000	0.263	1.157	1.004	0.856
65.000	0.261	1.156	1.003	0.856
66.000	0.256	1.152	1.001	0.853
67.000	0.261	1.155	1.003	0.857
68.000	0.257	1.156	1.002	0.856
69.000	0.263	1.158	1.005	0.857
70.000	0.258	1.155	1.001	0.853
71.000	0.263	1.154	1.003	0.853
72.000	0.265	1.157	1.004	0.858
73.000	0.259	1.154	1.001	0.854
74.000	0.266	1.155	1.001	0.854
75.000	0.258	1.154	1.002	0.857
76.000	0.257	1.151	1.000	0.855
77.000	0.261	1.154	1.002	0.853
78.000	0.261	1.155	1.003	0.858
79.000	0.260	1.149	1.001	0.853
80.000	0.263	1.151	1.001	0.856
81.000	0.263	1.151	1.002	0.855
82.000	0.261	1.149	1.001	0.854
83.000	0.263	1.150	1.002	0.852
84.000	0.264	1.153	1.001	0.858
85.000	0.265	1.147	1.001	0.850
86.000	0.263	1.145	1.000	0.854
87.000	0.266	1.146	1.001	0.853
88.000	0.266	1.153	1.002	0.856
89.000	0.266	1.150	1.001	0.857
90.000	0.266	1.148	1.001	0.852
91.000	0.266	1.146	1.001	0.849
92.000	0.268	1.151	1.002	0.852
93.000	0.262	1.147	1.000	0.855
94.000	0.267	1.149	1.001	0.856
95.000	0.276	1.157	1.001	0.856
96.000	0.271	1.158	1.002	0.857
97.000	0.273	1.158	1.003	0.856
98.000	0.273	1.155	1.002	0.856
99.000	0.273	1.160	1.005	0.857
100.000	0.270	1.158	1.001	0.855
101.000	0.270	1.155	1.003	0.855
102.000	0.274	1.155	1.002	0.856
103.000	0.275	1.159	1.001	0.856
104.000	0.272	1.155	1.001	0.854
105.000	0.273	1.155	0.999	0.853
106.000	0.275	1.152	0.998	0.852
107.000	0.272	1.152	1.001	0.853
108.000	0.275	1.144	1.000	0.850
109.000	0.273	1.141	0.996	0.847
110.000	0.274	1.142	0.998	0.848
111.000	0.287	1.145	1.000	0.850
112.000	0.284	1.144	1.000	0.850
113.000	0.279	1.139	0.996	0.847
114.000	0.282	1.146	1.000	0.850
115.000	0.285	1.140	0.996	0.848
116.000	0.282	1.141	0.996	0.847
117.000	0.285	1.142	0.998	0.848
118.000	0.284	1.140	0.997	0.847
