"Azucar" "means" "std"
"Glucosa" 128.36360679455 17.4853328854306
"Galactosa" 151.82294619111 25.3678669023941
"Glucosa" 128.241347625101 12.5593973764343
"Galactosa" 160.81065289815 26.2072591457041
"Glucosa" 122.218421810239 5.0928682536383
"Galactosa" 163.00043999152 24.4255711439207
"Glucosa" 129.176859056664 6.11787750150839
"Galactosa" 175.835563917718 32.2087654978485
"Glucosa" 130.343140522707 5.4442001483198
