"Azucar" "means" "std"
"Glucosa" 124.081641262362 18.7073639366675
"Galactosa" 153.851736261637 15.6744140535805
"Glucosa" 124.610124204211 5.40867149634107
"Galactosa" 154.023757997794 27.2176874166632
"Glucosa" 122.428423423684 5.42870938123698
"Galactosa" 149.016389403899 18.0950770637107
"Glucosa" 123.03617961505 4.34372862250176
"Galactosa" 148.434164100164 18.7850650704959
"Glucosa" 130.976100681571 3.64900076026465
