"Azucar" "means" "std"
"Glucosa" 126.805511111111 17.7415371113557
"Galactosa" 162.415024976775 29.0731616863832
"Glucosa" 122.494554641763 11.2929384469234
"Galactosa" 165.783315269651 30.6671863709699
"Glucosa" 118.63934731791 4.25482240783245
"Galactosa" 160.402961255704 20.7524935146052
"Glucosa" 122.879261853649 7.64050082709882
"Galactosa" 156.070569971846 22.9033238243437
"Glucosa" 123.477601923257 8.24306089609481
