"Azucar" "means" "std"
"Glucosa" 101.82538977985 3.71039385714014
"Galactosa" 140.737327130398 33.2325120023435
"Glucosa" 91.4768667023851 2.40956257305498
"Galactosa" 119.152120972165 17.1051667823051
"Glucosa" 114.159268249011 3.90911991044298
"Galactosa" 141.408280914944 19.827483068468
"Glucosa" 116.843532889619 3.7045075207157
"Galactosa" 154.595463182303 25.0390492820417
