"Azucar" "means" "std"
"Glucosa" 113.439995178044 12.3193254890587
"Galactosa" 131.637232767006 NA
"Glucosa" 206.504821785615 42.6957571388612
"Galactosa" 167.716076491526 NA
"Glucosa" 124.049257936787 8.51703887339137
"Galactosa" 136.38887319739 19.5459028500238
"Glucosa" 206.861808268311 7.65352087657066
"Galactosa" 179.831338002108 NA
