"Azucar" "means" "std"
"Glucosa" 102.335756073171 5.49942059799216
"Galactosa" 224.882084953434 81.2930346259817
"Glucosa" 165.71623509598 48.7060320302467
"Galactosa" 263.054071703954 41.4238373233449
"Glucosa" 106.730180698663 6.70949867950607
"Galactosa" 272.605696794505 36.1072050570684
"Glucosa" 142.631857447971 19.5511199026129
"Galactosa" 256.774132254738 21.5547343708981
