"Azucar" "means" "std"
"Glucosa" 120.55522854867 4.13494709497467
"Galactosa" 190.460627156339 56.7611961609671
"Glucosa" 120.583905699813 7.66496587397818
"Galactosa" 179.904650045965 42.226327214769
"Glucosa" 130.178437006119 23.3755378156327
"Galactosa" 192.758730326238 37.6673412285406
"Glucosa" 127.758796361415 9.72621144640291
"Galactosa" 196.036847291992 37.3785034753871
