"Azucar" "means" "std"
"Glucosa" 113.275812021316 11.2314176735487
"Galactosa" 152.06119493308 19.2605748078941
"Glucosa" 108.09051090053 3.96003135460736
"Galactosa" 156.225019448521 29.1729857458907
"Glucosa" 108.865787543755 22.8327997812841
"Galactosa" 153.76415878544 22.8500729323484
"Glucosa" 118.691446541187 8.26402463214015
"Galactosa" 163.594228923697 32.2235488349765
